Index,Name,Driver,Neurotransmitter,Birthtime
10166,Gad1-F-500218,Gad1-Gal4,GABA,day 5
10167,Gad1-F-500219,Gad1-Gal4,GABA,day 5
10168,Gad1-F-500220,Gad1-Gal4,GABA,day 5
10169,Gad1-F-500221,Gad1-Gal4,GABA,day 5
10170,Gad1-F-500222,Gad1-Gal4,GABA,day 5
10171,Gad1-F-500223,Gad1-Gal4,GABA,day 5
10172,Gad1-F-500224,Gad1-Gal4,GABA,day 5
10173,Gad1-F-500225,Gad1-Gal4,GABA,day 5
10174,Gad1-F-500226,Gad1-Gal4,GABA,day 5
10175,Gad1-F-500227,Gad1-Gal4,GABA,day 5
10176,Gad1-F-500228,Gad1-Gal4,GABA,day 5
10177,Gad1-F-500229,Gad1-Gal4,GABA,day 5
10178,Gad1-F-500230,Gad1-Gal4,GABA,day 5
10179,Gad1-F-500231,Gad1-Gal4,GABA,day 5
10180,Gad1-F-500232,Gad1-Gal4,GABA,day 5
10181,Gad1-F-500233,Gad1-Gal4,GABA,day 5
10182,Gad1-F-500234,Gad1-Gal4,GABA,day 5
10183,Gad1-F-500235,Gad1-Gal4,GABA,day 5
10184,Gad1-F-500236,Gad1-Gal4,GABA,day 5
10185,Gad1-F-500237,Gad1-Gal4,GABA,day 5
10186,Gad1-F-500238,Gad1-Gal4,GABA,day 5
10187,Gad1-F-500239,Gad1-Gal4,GABA,day 5
10188,Gad1-F-500240,Gad1-Gal4,GABA,day 5
10189,Gad1-F-500241,Gad1-Gal4,GABA,day 5
10190,Gad1-F-500242,Gad1-Gal4,GABA,day 5
10191,Gad1-F-500243,Gad1-Gal4,GABA,day 5
10192,Gad1-F-500244,Gad1-Gal4,GABA,day 5
10193,Gad1-F-500245,Gad1-Gal4,GABA,day 5
10194,Gad1-F-500246,Gad1-Gal4,GABA,day 5
10195,Gad1-F-500248,Gad1-Gal4,GABA,day 5
10196,Gad1-F-500249,Gad1-Gal4,GABA,day 5
10197,Gad1-F-500250,Gad1-Gal4,GABA,day 5
10198,Gad1-F-500251,Gad1-Gal4,GABA,day 5
10199,Gad1-F-500252,Gad1-Gal4,GABA,day 5
10200,Gad1-F-500253,Gad1-Gal4,GABA,day 5
10201,Gad1-F-500254,Gad1-Gal4,GABA,day 5
10202,Gad1-F-500255,Gad1-Gal4,GABA,day 5
10203,Gad1-F-500256,Gad1-Gal4,GABA,day 5
10204,Gad1-F-500257,Gad1-Gal4,GABA,day 5
10205,Gad1-F-500258,Gad1-Gal4,GABA,day 5
10206,Gad1-F-500259,Gad1-Gal4,GABA,day 5
10207,Gad1-F-500260,Gad1-Gal4,GABA,day 5
10208,Gad1-F-500261,Gad1-Gal4,GABA,day 5
10209,Gad1-F-500262,Gad1-Gal4,GABA,day 5
10210,Gad1-F-500263,Gad1-Gal4,GABA,day 5
10211,Gad1-F-500264,Gad1-Gal4,GABA,day 5
10212,Gad1-F-500265,Gad1-Gal4,GABA,day 5
10213,Gad1-F-500266,Gad1-Gal4,GABA,day 5
10214,Gad1-F-500267,Gad1-Gal4,GABA,day 5
10215,Gad1-F-500268,Gad1-Gal4,GABA,day 5
10216,Gad1-F-500269,Gad1-Gal4,GABA,day 5
10217,Gad1-F-500270,Gad1-Gal4,GABA,day 5
10218,Gad1-F-500272,Gad1-Gal4,GABA,day 5
10219,Gad1-F-500273,Gad1-Gal4,GABA,day 5
10220,Gad1-F-500274,Gad1-Gal4,GABA,day 5
10221,Gad1-F-500275,Gad1-Gal4,GABA,day 5
10222,Gad1-F-500276,Gad1-Gal4,GABA,day 5
10223,Gad1-F-500277,Gad1-Gal4,GABA,day 5
10224,Gad1-F-500278,Gad1-Gal4,GABA,day 5
10225,Gad1-F-500279,Gad1-Gal4,GABA,day 5
10226,Gad1-F-500280,Gad1-Gal4,GABA,day 5
10227,Gad1-F-500281,Gad1-Gal4,GABA,day 5
10228,Gad1-F-500282,Gad1-Gal4,GABA,day 5
10229,Gad1-F-500283,Gad1-Gal4,GABA,day 5
10230,Gad1-F-500284,Gad1-Gal4,GABA,day 5
10231,Gad1-F-500285,Gad1-Gal4,GABA,day 5
10232,Gad1-F-500286,Gad1-Gal4,GABA,day 5
10233,Gad1-F-500287,Gad1-Gal4,GABA,day 5
10234,Gad1-F-500288,Gad1-Gal4,GABA,day 5
10235,Gad1-F-500289,Gad1-Gal4,GABA,day 5
10236,Gad1-F-500290,Gad1-Gal4,GABA,day 5
10237,Gad1-F-500291,Gad1-Gal4,GABA,day 5
10238,Gad1-F-500292,Gad1-Gal4,GABA,day 5
10239,Gad1-F-500293,Gad1-Gal4,GABA,day 5
10240,Gad1-F-500294,Gad1-Gal4,GABA,day 5
10241,Gad1-F-500295,Gad1-Gal4,GABA,day 5
10242,Gad1-F-500296,Gad1-Gal4,GABA,day 5
10243,Gad1-F-500297,Gad1-Gal4,GABA,day 5
10244,Gad1-F-500298,Gad1-Gal4,GABA,day 5
10245,Gad1-F-500299,Gad1-Gal4,GABA,day 5
10246,Gad1-F-500300,Gad1-Gal4,GABA,day 5
10247,Gad1-F-500301,Gad1-Gal4,GABA,day 5
10248,Gad1-F-500302,Gad1-Gal4,GABA,day 5
10249,Gad1-F-500303,Gad1-Gal4,GABA,day 5
10250,Gad1-F-500304,Gad1-Gal4,GABA,day 5
10251,Gad1-F-500305,Gad1-Gal4,GABA,day 5
10252,Gad1-F-500306,Gad1-Gal4,GABA,day 5
10253,Gad1-F-500307,Gad1-Gal4,GABA,day 5
10254,Gad1-F-500308,Gad1-Gal4,GABA,day 5
10255,Gad1-F-500309,Gad1-Gal4,GABA,day 5
10256,Gad1-F-500310,Gad1-Gal4,GABA,day 5
10257,Gad1-F-500312,Gad1-Gal4,GABA,day 5
10258,Gad1-F-500313,Gad1-Gal4,GABA,day 5
10259,Gad1-F-500314,Gad1-Gal4,GABA,day 5
10260,Gad1-F-500315,Gad1-Gal4,GABA,day 5
10261,Gad1-F-500316,Gad1-Gal4,GABA,day 5
10262,Gad1-F-500318,Gad1-Gal4,GABA,day 5
10263,Gad1-F-500319,Gad1-Gal4,GABA,day 5
10264,Gad1-F-500320,Gad1-Gal4,GABA,day 5
10265,Gad1-F-500322,Gad1-Gal4,GABA,day 5
10266,Gad1-F-500323,Gad1-Gal4,GABA,day 5
10267,Gad1-F-500324,Gad1-Gal4,GABA,day 5
10268,Gad1-F-500325,Gad1-Gal4,GABA,day 5
10269,Gad1-F-500326,Gad1-Gal4,GABA,day 5
10270,Gad1-F-500327,Gad1-Gal4,GABA,day 5
10271,Gad1-F-500329,Gad1-Gal4,GABA,day 5
10272,Gad1-F-500330,Gad1-Gal4,GABA,day 5
10273,Gad1-F-500331,Gad1-Gal4,GABA,day 5
10274,Gad1-F-500332,Gad1-Gal4,GABA,day 5
10275,Gad1-F-500333,Gad1-Gal4,GABA,day 5
10276,Gad1-F-500334,Gad1-Gal4,GABA,day 5
10277,Gad1-F-500335,Gad1-Gal4,GABA,day 5
10278,Gad1-F-500338,Gad1-Gal4,GABA,day 5
10279,Gad1-F-500339,Gad1-Gal4,GABA,day 5
10280,Gad1-F-500340,Gad1-Gal4,GABA,day 5
10281,Gad1-F-500341,Gad1-Gal4,GABA,day 5
10282,Gad1-F-500342,Gad1-Gal4,GABA,day 5
10283,Gad1-F-500343,Gad1-Gal4,GABA,day 5
10284,Gad1-F-500344,Gad1-Gal4,GABA,day 5
10285,Gad1-F-500345,Gad1-Gal4,GABA,day 5
10286,Gad1-F-500346,Gad1-Gal4,GABA,day 5
10287,Gad1-F-500347,Gad1-Gal4,GABA,day 5
10288,Gad1-F-500348,Gad1-Gal4,GABA,day 5
10289,Gad1-F-500350,Gad1-Gal4,GABA,day 5
10290,Gad1-F-500351,Gad1-Gal4,GABA,day 5
10291,Gad1-F-500352,Gad1-Gal4,GABA,day 5
10292,Gad1-F-500354,Gad1-Gal4,GABA,day 5
10293,Gad1-F-500355,Gad1-Gal4,GABA,day 5
10294,Gad1-F-500356,Gad1-Gal4,GABA,day 5
10295,Gad1-F-500357,Gad1-Gal4,GABA,day 5
10296,Gad1-F-500358,Gad1-Gal4,GABA,day 5
10297,Gad1-F-500359,Gad1-Gal4,GABA,day 5
10298,Gad1-F-500360,Gad1-Gal4,GABA,day 5
10299,Gad1-F-500361,Gad1-Gal4,GABA,day 5
10300,Gad1-F-500362,Gad1-Gal4,GABA,day 5
10301,Gad1-F-500363,Gad1-Gal4,GABA,day 5
10302,Gad1-F-500364,Gad1-Gal4,GABA,day 5
10303,Gad1-F-500365,Gad1-Gal4,GABA,day 5
10304,Gad1-F-500367,Gad1-Gal4,GABA,day 5
10305,Gad1-F-500368,Gad1-Gal4,GABA,day 5
10306,Gad1-F-500369,Gad1-Gal4,GABA,day 5
10307,Gad1-F-500370,Gad1-Gal4,GABA,day 5
10308,Gad1-F-500372,Gad1-Gal4,GABA,day 5
10309,Gad1-F-500373,Gad1-Gal4,GABA,day 5
10310,Gad1-F-500374,Gad1-Gal4,GABA,day 5
10311,Gad1-F-500375,Gad1-Gal4,GABA,day 5
10312,Gad1-F-500376,Gad1-Gal4,GABA,day 5
10313,Gad1-F-500377,Gad1-Gal4,GABA,day 5
10314,Gad1-F-500378,Gad1-Gal4,GABA,day 5
10315,Gad1-F-500379,Gad1-Gal4,GABA,day 5
10316,Gad1-F-500380,Gad1-Gal4,GABA,day 5
10317,Gad1-F-500381,Gad1-Gal4,GABA,day 5
10318,Gad1-F-500382,Gad1-Gal4,GABA,day 5
10319,Gad1-F-500383,Gad1-Gal4,GABA,day 5
10320,Gad1-F-500384,Gad1-Gal4,GABA,day 5
10321,Gad1-F-500385,Gad1-Gal4,GABA,day 5
10322,Gad1-F-500386,Gad1-Gal4,GABA,day 5
10323,Gad1-F-500387,Gad1-Gal4,GABA,day 5
10324,Gad1-F-500389,Gad1-Gal4,GABA,day 5
10325,Gad1-F-500390,Gad1-Gal4,GABA,day 5
10326,Gad1-F-500391,Gad1-Gal4,GABA,day 5
10327,Gad1-F-500392,Gad1-Gal4,GABA,day 5
10328,Gad1-F-500393,Gad1-Gal4,GABA,day 5
10329,Gad1-F-500394,Gad1-Gal4,GABA,day 5
10330,Gad1-F-500395,Gad1-Gal4,GABA,day 5
10331,Gad1-F-500396,Gad1-Gal4,GABA,day 5
10332,Gad1-F-500397,Gad1-Gal4,GABA,day 5
10333,Gad1-F-500398,Gad1-Gal4,GABA,day 5
10334,Gad1-F-500399,Gad1-Gal4,GABA,day 5
10335,Gad1-F-500400,Gad1-Gal4,GABA,day 5
10336,Gad1-F-500401,Gad1-Gal4,GABA,day 5
10337,Gad1-F-500402,Gad1-Gal4,GABA,day 5
10338,Gad1-F-500403,Gad1-Gal4,GABA,day 5
10339,Gad1-F-500404,Gad1-Gal4,GABA,day 5
10340,Gad1-F-500405,Gad1-Gal4,GABA,day 5
10341,Gad1-F-500406,Gad1-Gal4,GABA,day 5
10342,Gad1-F-500407,Gad1-Gal4,GABA,day 5
10343,Gad1-F-500408,Gad1-Gal4,GABA,day 5
10344,Gad1-F-500409,Gad1-Gal4,GABA,day 5
10345,Gad1-F-500410,Gad1-Gal4,GABA,day 5
10346,Gad1-F-500411,Gad1-Gal4,GABA,day 5
10347,Gad1-F-500412,Gad1-Gal4,GABA,day 5
10348,Gad1-F-500413,Gad1-Gal4,GABA,day 5
10349,Gad1-F-500414,Gad1-Gal4,GABA,day 5
10350,Gad1-F-500415,Gad1-Gal4,GABA,day 5
10351,Gad1-F-500416,Gad1-Gal4,GABA,day 5
10352,Gad1-F-500417,Gad1-Gal4,GABA,day 5
10353,Gad1-F-500418,Gad1-Gal4,GABA,day 5
10354,Gad1-F-500419,Gad1-Gal4,GABA,day 5
10355,Gad1-F-500420,Gad1-Gal4,GABA,day 5
10356,Gad1-F-500422,Gad1-Gal4,GABA,day 5
10357,Gad1-F-500423,Gad1-Gal4,GABA,day 5
10358,Gad1-F-500424,Gad1-Gal4,GABA,day 5
10359,Gad1-F-500425,Gad1-Gal4,GABA,day 5
10360,Gad1-F-500426,Gad1-Gal4,GABA,day 5
10361,Gad1-F-500427,Gad1-Gal4,GABA,day 5
10362,Gad1-F-500428,Gad1-Gal4,GABA,day 5
10363,Gad1-F-500429,Gad1-Gal4,GABA,day 5
10364,Gad1-F-500430,Gad1-Gal4,GABA,day 5
10365,Gad1-F-500431,Gad1-Gal4,GABA,day 5
10366,Gad1-F-500432,Gad1-Gal4,GABA,day 5
10367,Gad1-F-500433,Gad1-Gal4,GABA,day 5
10368,Gad1-F-500434,Gad1-Gal4,GABA,day 5
10369,Gad1-F-500435,Gad1-Gal4,GABA,day 5
10370,Gad1-F-500436,Gad1-Gal4,GABA,day 5
10371,Gad1-F-500437,Gad1-Gal4,GABA,day 5
10372,Gad1-F-500438,Gad1-Gal4,GABA,day 5
10373,Gad1-F-500439,Gad1-Gal4,GABA,day 5
10374,Gad1-F-500440,Gad1-Gal4,GABA,day 5
10375,Gad1-F-500441,Gad1-Gal4,GABA,day 5
10376,Gad1-F-500442,Gad1-Gal4,GABA,day 5
10377,Gad1-F-500445,Gad1-Gal4,GABA,day 5
10378,Gad1-F-500448,Gad1-Gal4,GABA,day 5
10379,Gad1-F-500449,Gad1-Gal4,GABA,day 5
10380,Gad1-F-500450,Gad1-Gal4,GABA,day 5
10381,Gad1-F-500451,Gad1-Gal4,GABA,day 5
10382,Gad1-F-500452,Gad1-Gal4,GABA,day 5
10383,Gad1-F-500453,Gad1-Gal4,GABA,day 5
10384,Gad1-F-500454,Gad1-Gal4,GABA,day 5
10385,Gad1-F-500455,Gad1-Gal4,GABA,day 5
10386,Gad1-F-500456,Gad1-Gal4,GABA,day 5
10387,Gad1-F-500457,Gad1-Gal4,GABA,day 5
10388,Gad1-F-500458,Gad1-Gal4,GABA,day 5
10389,Gad1-F-500460,Gad1-Gal4,GABA,day 5
10390,Gad1-F-500461,Gad1-Gal4,GABA,day 5
10391,Gad1-F-500462,Gad1-Gal4,GABA,day 5
10392,Gad1-F-500463,Gad1-Gal4,GABA,day 5
10393,Gad1-F-500464,Gad1-Gal4,GABA,day 5
10394,Gad1-F-500465,Gad1-Gal4,GABA,day 5
10395,Gad1-F-500466,Gad1-Gal4,GABA,day 5
10396,Gad1-F-500467,Gad1-Gal4,GABA,day 5
10397,Gad1-F-500468,Gad1-Gal4,GABA,day 5
10398,Gad1-F-500469,Gad1-Gal4,GABA,day 5
10399,Gad1-F-500470,Gad1-Gal4,GABA,day 5
10400,Gad1-F-500471,Gad1-Gal4,GABA,day 5
10401,Gad1-F-500472,Gad1-Gal4,GABA,day 5
10402,Gad1-F-500473,Gad1-Gal4,GABA,day 5
10403,Gad1-F-500474,Gad1-Gal4,GABA,day 5
10404,Gad1-F-500475,Gad1-Gal4,GABA,day 5
10405,Gad1-F-500476,Gad1-Gal4,GABA,day 5
10406,Gad1-F-500477,Gad1-Gal4,GABA,day 5
10407,Gad1-F-500478,Gad1-Gal4,GABA,day 5
10408,Gad1-F-500479,Gad1-Gal4,GABA,day 5
10409,Gad1-F-500480,Gad1-Gal4,GABA,day 5
10410,Gad1-F-500481,Gad1-Gal4,GABA,day 5
10411,Gad1-F-500482,Gad1-Gal4,GABA,day 5
10412,Gad1-F-500483,Gad1-Gal4,GABA,day 5
10413,Gad1-F-500484,Gad1-Gal4,GABA,day 5
10414,Gad1-F-500485,Gad1-Gal4,GABA,day 5
10415,Gad1-F-500486,Gad1-Gal4,GABA,day 5
10416,Gad1-F-500487,Gad1-Gal4,GABA,day 5
10417,Gad1-F-500488,Gad1-Gal4,GABA,day 5
10418,Gad1-F-500489,Gad1-Gal4,GABA,day 5
10419,Gad1-F-500490,Gad1-Gal4,GABA,day 5
10420,Gad1-F-500491,Gad1-Gal4,GABA,day 5
10421,Gad1-F-500492,Gad1-Gal4,GABA,day 5
10422,Gad1-F-500493,Gad1-Gal4,GABA,day 5
10423,Gad1-F-500494,Gad1-Gal4,GABA,day 5
10424,Gad1-F-500495,Gad1-Gal4,GABA,day 5
10425,Gad1-F-500496,Gad1-Gal4,GABA,day 5
10426,Gad1-F-500497,Gad1-Gal4,GABA,day 5
10427,Gad1-F-500498,Gad1-Gal4,GABA,day 5
10428,Gad1-F-500499,Gad1-Gal4,GABA,day 5
10429,Gad1-F-500500,Gad1-Gal4,GABA,day 5
10430,Gad1-F-500501,Gad1-Gal4,GABA,day 5
10431,Gad1-F-500502,Gad1-Gal4,GABA,day 5
10432,Gad1-F-500503,Gad1-Gal4,GABA,day 5
10433,Gad1-F-500504,Gad1-Gal4,GABA,day 5
10434,Gad1-F-500505,Gad1-Gal4,GABA,day 5
10435,Gad1-F-500507,Gad1-Gal4,GABA,day 5
10436,Gad1-F-500508,Gad1-Gal4,GABA,day 5
10437,Gad1-F-500509,Gad1-Gal4,GABA,day 5
10438,Gad1-F-500510,Gad1-Gal4,GABA,day 5
10439,Gad1-F-500511,Gad1-Gal4,GABA,day 5
10440,Gad1-F-500512,Gad1-Gal4,GABA,day 5
10441,Gad1-F-500513,Gad1-Gal4,GABA,day 5
10442,Gad1-F-500514,Gad1-Gal4,GABA,day 5
10443,Gad1-F-500515,Gad1-Gal4,GABA,day 5
10444,Gad1-F-500516,Gad1-Gal4,GABA,day 5
10445,Gad1-F-500517,Gad1-Gal4,GABA,day 5
10446,Gad1-F-500519,Gad1-Gal4,GABA,day 5
10447,Gad1-F-500520,Gad1-Gal4,GABA,day 5
10448,Gad1-F-500521,Gad1-Gal4,GABA,day 5
10449,Gad1-F-500522,Gad1-Gal4,GABA,day 5
10450,Gad1-F-500524,Gad1-Gal4,GABA,day 5
10451,Gad1-F-500525,Gad1-Gal4,GABA,day 5
10452,Gad1-F-500526,Gad1-Gal4,GABA,day 5
10453,Gad1-F-500528,Gad1-Gal4,GABA,day 5
10454,Gad1-F-500529,Gad1-Gal4,GABA,day 5
10455,Gad1-F-500530,Gad1-Gal4,GABA,day 5
10456,Gad1-F-500531,Gad1-Gal4,GABA,day 5
10457,Gad1-F-500532,Gad1-Gal4,GABA,day 5
10458,Gad1-F-500533,Gad1-Gal4,GABA,day 5
10459,Gad1-F-500536,Gad1-Gal4,GABA,day 5
10460,Gad1-F-500538,Gad1-Gal4,GABA,day 5
10461,Gad1-F-500539,Gad1-Gal4,GABA,day 5
10462,Gad1-F-500540,Gad1-Gal4,GABA,day 5
10463,Gad1-F-500541,Gad1-Gal4,GABA,day 5
10464,Gad1-F-500542,Gad1-Gal4,GABA,day 5
10465,Gad1-F-500543,Gad1-Gal4,GABA,day 5
10466,Gad1-F-500544,Gad1-Gal4,GABA,day 5
10467,Gad1-F-500545,Gad1-Gal4,GABA,day 5
10468,Gad1-F-500546,Gad1-Gal4,GABA,day 5
10469,Gad1-F-500547,Gad1-Gal4,GABA,day 5
10470,Gad1-F-500548,Gad1-Gal4,GABA,day 5
10471,Gad1-F-500549,Gad1-Gal4,GABA,day 5
10472,Gad1-F-500550,Gad1-Gal4,GABA,day 5
10473,Gad1-F-500551,Gad1-Gal4,GABA,day 5
10474,Gad1-F-500552,Gad1-Gal4,GABA,day 5
10475,Gad1-F-500553,Gad1-Gal4,GABA,day 5
10476,Gad1-F-500554,Gad1-Gal4,GABA,day 5
10477,Gad1-F-500556,Gad1-Gal4,GABA,day 5
10478,Gad1-F-500557,Gad1-Gal4,GABA,day 5
10479,Gad1-F-500558,Gad1-Gal4,GABA,day 5
10480,Gad1-F-500559,Gad1-Gal4,GABA,day 5
10481,Gad1-F-500560,Gad1-Gal4,GABA,day 5
10482,Gad1-F-500561,Gad1-Gal4,GABA,day 5
10483,Gad1-F-500562,Gad1-Gal4,GABA,day 5
10484,Gad1-F-500563,Gad1-Gal4,GABA,day 5
10485,Gad1-F-500565,Gad1-Gal4,GABA,day 5
10486,Gad1-F-500566,Gad1-Gal4,GABA,day 5
10487,Gad1-F-500567,Gad1-Gal4,GABA,day 5
10488,Gad1-F-500568,Gad1-Gal4,GABA,day 5
10489,Gad1-F-500569,Gad1-Gal4,GABA,day 5
10490,Gad1-F-500570,Gad1-Gal4,GABA,day 5
10491,Gad1-F-500571,Gad1-Gal4,GABA,day 5
10492,Gad1-F-500572,Gad1-Gal4,GABA,day 5
10493,Gad1-F-500573,Gad1-Gal4,GABA,day 5
10494,Gad1-F-500574,Gad1-Gal4,GABA,day 5
10495,Gad1-F-500575,Gad1-Gal4,GABA,day 5
10496,Gad1-F-500576,Gad1-Gal4,GABA,day 5
10497,Gad1-F-500577,Gad1-Gal4,GABA,day 5
10498,Gad1-F-500578,Gad1-Gal4,GABA,day 5
10499,Gad1-F-500579,Gad1-Gal4,GABA,day 5
10500,Gad1-F-500580,Gad1-Gal4,GABA,day 5
10501,Gad1-F-500581,Gad1-Gal4,GABA,day 5
10502,Gad1-F-500582,Gad1-Gal4,GABA,day 5
10503,Gad1-F-500584,Gad1-Gal4,GABA,day 5
10504,Gad1-F-500585,Gad1-Gal4,GABA,day 5
10505,Gad1-F-500586,Gad1-Gal4,GABA,day 5
10506,Gad1-F-500587,Gad1-Gal4,GABA,day 5
10507,Gad1-F-500588,Gad1-Gal4,GABA,day 5
10508,Gad1-F-500589,Gad1-Gal4,GABA,day 5
10509,Gad1-F-500591,Gad1-Gal4,GABA,day 5
10510,Gad1-F-500592,Gad1-Gal4,GABA,day 5
10511,Gad1-F-500593,Gad1-Gal4,GABA,day 5
10512,Gad1-F-500594,Gad1-Gal4,GABA,day 5
10513,Gad1-F-500595,Gad1-Gal4,GABA,day 5
10514,Gad1-F-500596,Gad1-Gal4,GABA,day 5
10515,Gad1-F-500598,Gad1-Gal4,GABA,day 5
10516,Gad1-F-500599,Gad1-Gal4,GABA,day 5
10517,Gad1-F-500601,Gad1-Gal4,GABA,day 5
10518,Gad1-F-500602,Gad1-Gal4,GABA,day 5
10519,Gad1-F-500603,Gad1-Gal4,GABA,day 5
10520,Gad1-F-500604,Gad1-Gal4,GABA,day 5
10521,Gad1-F-500605,Gad1-Gal4,GABA,day 5
10522,Gad1-F-500607,Gad1-Gal4,GABA,day 5
10523,Gad1-F-500608,Gad1-Gal4,GABA,day 5
10524,Gad1-F-500609,Gad1-Gal4,GABA,day 5
10525,Gad1-F-500610,Gad1-Gal4,GABA,day 5
10526,Gad1-F-500611,Gad1-Gal4,GABA,day 5
10527,Gad1-F-500612,Gad1-Gal4,GABA,day 5
10528,Gad1-F-500614,Gad1-Gal4,GABA,day 5
10529,Gad1-F-500615,Gad1-Gal4,GABA,day 5
10530,Gad1-F-500616,Gad1-Gal4,GABA,day 5
10531,Gad1-F-500617,Gad1-Gal4,GABA,day 5
10532,Gad1-F-500618,Gad1-Gal4,GABA,day 5
10533,Gad1-F-500619,Gad1-Gal4,GABA,day 5
10534,Gad1-F-500620,Gad1-Gal4,GABA,day 5
10535,Gad1-F-500621,Gad1-Gal4,GABA,day 5
10536,Gad1-F-500622,Gad1-Gal4,GABA,day 5
10537,Gad1-F-500623,Gad1-Gal4,GABA,day 5
10538,Gad1-F-500624,Gad1-Gal4,GABA,day 5
10539,Gad1-F-500625,Gad1-Gal4,GABA,day 5
10540,Gad1-F-500626,Gad1-Gal4,GABA,day 5
10541,Gad1-F-500627,Gad1-Gal4,GABA,day 5
10542,Gad1-F-500628,Gad1-Gal4,GABA,day 5
10543,Gad1-F-500629,Gad1-Gal4,GABA,day 5
10544,Gad1-F-500630,Gad1-Gal4,GABA,day 5
10545,Gad1-F-500633,Gad1-Gal4,GABA,day 5
10546,Gad1-F-500634,Gad1-Gal4,GABA,day 5
10547,Gad1-F-500635,Gad1-Gal4,GABA,day 5
10548,Gad1-F-500636,Gad1-Gal4,GABA,day 5
10549,Gad1-F-500637,Gad1-Gal4,GABA,day 5
10550,Gad1-F-500639,Gad1-Gal4,GABA,day 5
10551,Gad1-F-500640,Gad1-Gal4,GABA,day 5
10552,Gad1-F-500641,Gad1-Gal4,GABA,day 5
10553,Gad1-F-500642,Gad1-Gal4,GABA,day 5
10554,Gad1-F-500643,Gad1-Gal4,GABA,day 5
10555,Gad1-F-500644,Gad1-Gal4,GABA,day 5
10556,Gad1-F-500645,Gad1-Gal4,GABA,day 5
10557,Gad1-F-500646,Gad1-Gal4,GABA,day 5
10558,Gad1-F-500647,Gad1-Gal4,GABA,day 5
10559,Gad1-F-500648,Gad1-Gal4,GABA,day 5
10560,Gad1-F-500649,Gad1-Gal4,GABA,day 5
10561,Gad1-F-500650,Gad1-Gal4,GABA,day 5
10562,Gad1-F-500651,Gad1-Gal4,GABA,day 5
10563,Gad1-F-500652,Gad1-Gal4,GABA,day 5
10564,Gad1-F-500653,Gad1-Gal4,GABA,day 5
10565,Gad1-F-500654,Gad1-Gal4,GABA,day 5
10566,Gad1-F-500655,Gad1-Gal4,GABA,day 5
10567,Gad1-F-500656,Gad1-Gal4,GABA,day 5
10568,Gad1-F-500658,Gad1-Gal4,GABA,day 5
10569,Gad1-F-500659,Gad1-Gal4,GABA,day 5
10570,Gad1-F-500660,Gad1-Gal4,GABA,day 5
10571,Gad1-F-500661,Gad1-Gal4,GABA,day 5
10572,Gad1-F-500663,Gad1-Gal4,GABA,day 5
10573,Gad1-F-500664,Gad1-Gal4,GABA,day 5
10574,Gad1-F-500665,Gad1-Gal4,GABA,day 5
10575,Gad1-F-500666,Gad1-Gal4,GABA,day 5
10576,Gad1-F-500667,Gad1-Gal4,GABA,day 5
10577,Gad1-F-500668,Gad1-Gal4,GABA,day 5
10578,Gad1-F-500669,Gad1-Gal4,GABA,day 5
10579,Gad1-F-500670,Gad1-Gal4,GABA,day 5
10580,Gad1-F-500671,Gad1-Gal4,GABA,day 5
10581,Gad1-F-500672,Gad1-Gal4,GABA,day 5
10582,Gad1-F-500673,Gad1-Gal4,GABA,day 5
10583,Gad1-F-500674,Gad1-Gal4,GABA,day 5
10584,Gad1-F-500675,Gad1-Gal4,GABA,day 5
10585,Gad1-F-500676,Gad1-Gal4,GABA,day 5
10586,Gad1-F-500678,Gad1-Gal4,GABA,day 5
10587,Gad1-F-500679,Gad1-Gal4,GABA,day 5
10588,Gad1-F-500680,Gad1-Gal4,GABA,day 5
10589,Gad1-F-500681,Gad1-Gal4,GABA,day 5
10590,Gad1-F-500682,Gad1-Gal4,GABA,day 5
10591,Gad1-F-500683,Gad1-Gal4,GABA,day 5
10592,Gad1-F-500684,Gad1-Gal4,GABA,day 5
10593,Gad1-F-500686,Gad1-Gal4,GABA,day 5
10594,Gad1-F-500687,Gad1-Gal4,GABA,day 5
10595,Gad1-F-500688,Gad1-Gal4,GABA,day 5
10596,Gad1-F-500689,Gad1-Gal4,GABA,day 5
10597,Gad1-F-500690,Gad1-Gal4,GABA,day 5
10598,Gad1-F-500691,Gad1-Gal4,GABA,day 5
10599,Gad1-F-500692,Gad1-Gal4,GABA,day 5
10600,Gad1-F-500693,Gad1-Gal4,GABA,day 5
10601,Gad1-F-500694,Gad1-Gal4,GABA,day 5
10602,Gad1-F-500696,Gad1-Gal4,GABA,day 5
10603,Gad1-F-500697,Gad1-Gal4,GABA,day 5
10604,Gad1-F-500698,Gad1-Gal4,GABA,day 5
10605,Gad1-F-500700,Gad1-Gal4,GABA,day 5
10606,Gad1-F-500701,Gad1-Gal4,GABA,day 5
10607,Gad1-F-500702,Gad1-Gal4,GABA,day 5
10608,Gad1-F-500703,Gad1-Gal4,GABA,day 5
10609,Gad1-F-500704,Gad1-Gal4,GABA,day 5
10610,Gad1-F-500705,Gad1-Gal4,GABA,day 5
10611,Gad1-F-500706,Gad1-Gal4,GABA,day 5
10612,Gad1-F-500708,Gad1-Gal4,GABA,day 5
10613,Gad1-F-500709,Gad1-Gal4,GABA,day 5
10614,Gad1-F-500710,Gad1-Gal4,GABA,day 5
10615,Gad1-F-500711,Gad1-Gal4,GABA,day 5
